OrderId,AreaCode,State,Market,MarketSize,Profit,Margin,Sales,Total Expenses,ProductId,Date,ProductCategory,ProductName,ProductType
3681,603,New Hampshire,East,Small Market,32,43,43,11,13,2010-01-02,Tea,Green Tea,Regular
3682,603,New Hampshire,East,Small Market,-7,61,104,68,5,2010-01-02,Espresso,Caffe Mocha,Regular
3683,603,New Hampshire,East,Small Market,-4,41,74,45,9,2010-01-02,Herbal Tea,Lemon,Decaf
3684,603,New Hampshire,East,Small Market,11,27,45,16,11,2010-01-02,Tea,Darjeeling,Regular
3685,603,New Hampshire,East,Small Market,-6,38,68,44,7,2010-01-02,Espresso,Regular Espresso,Regular
3686,607,New York,East,Major Market,-120,-33,180,87,10,2010-01-02,Herbal Tea,Mint,Decaf
3687,614,Ohio,Central,Major Market,-3,75,129,78,3,2010-01-02,Coffee,Decaf Irish Cream,Decaf
3688,614,Ohio,Central,Major Market,18,73,132,55,6,2010-01-02,Espresso,Decaf Espresso,Decaf
3689,614,Ohio,Central,Major Market,62,120,200,58,11,2010-01-02,Tea,Darjeeling,Regular
3690,626,California,West,Major Market,106,144,243,38,11,2010-01-02,Tea,Darjeeling,Regular
3691,630,Illinois,Central,Major Market,59,114,189,55,12,2010-01-02,Tea,Earl Grey,Regular
3692,631,New York,East,Major Market,100,137,232,37,11,2010-01-02,Tea,Darjeeling,Regular
3693,636,Missouri,Central,Small Market,-8,61,104,69,8,2010-01-02,Herbal Tea,Chamomile,Decaf
3694,702,Nevada,West,Small Market,6,35,63,29,3,2010-01-02,Coffee,Decaf Irish Cream,Decaf
3695,702,Nevada,West,Small Market,-342,-240,23,125,13,2010-01-02,Tea,Green Tea,Regular
3696,702,Nevada,West,Small Market,94,150,254,56,10,2010-01-02,Herbal Tea,Mint,Decaf
3697,702,Nevada,West,Small Market,142,229,457,87,12,2010-01-02,Tea,Earl Grey,Regular
3698,702,Nevada,West,Small Market,31,43,43,12,4,2010-01-02,Espresso,Caffe Latte,Regular
3699,708,Illinois,Central,Major Market,201,311,545,110,5,2010-01-02,Espresso,Caffe Mocha,Regular
3700,712,Iowa,Central,Small Market,10,27,45,17,1,2010-01-02,Coffee,Amaretto,Regular
3701,712,Iowa,Central,Small Market,12,31,54,19,3,2010-01-02,Coffee,Decaf Irish Cream,Decaf
3702,712,Iowa,Central,Small Market,32,43,43,11,6,2010-01-02,Espresso,Decaf Espresso,Decaf
3703,714,California,West,Major Market,164,252,465,88,9,2010-01-02,Herbal Tea,Lemon,Decaf
3704,715,Wisconsin,Central,Small Market,35,62,110,27,6,2010-01-02,Espresso,Decaf Espresso,Decaf
3705,715,Wisconsin,Central,Small Market,66,109,174,43,8,2010-01-02,Herbal Tea,Chamomile,Decaf
3706,719,Colorado,Central,Major Market,99,137,232,38,3,2010-01-02,Coffee,Decaf Irish Cream,Decaf
3707,719,Colorado,Central,Major Market,18,73,132,55,11,2010-01-02,Tea,Darjeeling,Regular
3708,720,Colorado,Central,Major Market,68,107,190,39,2,2010-01-02,Coffee,Columbian,Regular
3709,720,Colorado,Central,Major Market,34,74,136,40,12,2010-01-02,Tea,Earl Grey,Regular
3710,727,Florida,East,Major Market,44,68,115,24,13,2010-01-02,Tea,Green Tea,Regular
3711,727,Florida,East,Major Market,12,65,118,53,9,2010-01-02,Herbal Tea,Lemon,Decaf
3712,740,Ohio,Central,Major Market,28,48,80,20,9,2010-01-02,Herbal Tea,Lemon,Decaf
3713,754,Florida,East,Major Market,63,120,200,57,2,2010-01-02,Coffee,Columbian,Regular
3714,754,Florida,East,Major Market,34,62,110,28,8,2010-01-02,Herbal Tea,Chamomile,Decaf
3715,773,Illinois,Central,Major Market,68,107,190,39,9,2010-01-02,Herbal Tea,Lemon,Decaf
3716,774,Massachusetts,East,Major Market,340,395,470,55,2,2010-01-02,Coffee,Columbian,Regular
3717,775,Nevada,West,Small Market,-5,41,74,46,2,2010-01-02,Coffee,Columbian,Regular
3718,775,Nevada,West,Small Market,10,27,45,17,5,2010-01-02,Espresso,Caffe Mocha,Regular
3719,775,Nevada,West,Small Market,11,28,47,17,6,2010-01-02,Espresso,Decaf Espresso,Decaf
3720,775,Nevada,West,Small Market,26,169,290,143,8,2010-01-02,Herbal Tea,Chamomile,Decaf
3721,775,Nevada,West,Small Market,115,206,354,91,9,2010-01-02,Herbal Tea,Lemon,Decaf
3722,775,Nevada,West,Small Market,202,311,545,109,11,2010-01-02,Tea,Darjeeling,Regular
3723,781,Massachusetts,East,Major Market,18,73,132,55,9,2010-01-02,Herbal Tea,Lemon,Decaf
3724,786,Florida,East,Major Market,28,48,80,20,11,2010-01-02,Tea,Darjeeling,Regular
3725,801,Utah,West,Small Market,35,63,112,28,5,2010-01-02,Espresso,Caffe Mocha,Regular
3726,815,Illinois,Central,Major Market,105,144,243,39,8,2010-01-02,Herbal Tea,Chamomile,Decaf
3727,816,Missouri,Central,Small Market,46,90,165,44,3,2010-01-02,Coffee,Decaf Irish Cream,Decaf
3728,816,Missouri,Central,Small Market,9,47,82,38,11,2010-01-02,Tea,Darjeeling,Regular
3729,818,California,West,Major Market,-117,-26,122,91,3,2010-01-02,Coffee,Decaf Irish Cream,Decaf
3730,831,California,West,Major Market,142,229,457,87,4,2010-01-02,Espresso,Caffe Latte,Regular
3731,845,New York,East,Major Market,79,112,189,33,13,2010-01-02,Tea,Green Tea,Regular
3732,847,Illinois,Central,Major Market,95,150,254,55,3,2010-01-02,Coffee,Decaf Irish Cream,Decaf
3733,847,Illinois,Central,Major Market,99,137,232,38,10,2010-01-02,Herbal Tea,Mint,Decaf
3734,850,Florida,East,Major Market,42,84,154,42,10,2010-01-02,Herbal Tea,Mint,Decaf
3735,858,California,West,Major Market,58,114,189,56,13,2010-01-02,Tea,Green Tea,Regular
3736,858,California,West,Major Market,80,112,189,32,12,2010-01-02,Tea,Earl Grey,Regular
3737,860,Connecticut,East,Small Market,3,90,155,87,5,2010-01-02,Espresso,Caffe Mocha,Regular
3738,860,Connecticut,East,Small Market,46,90,165,44,10,2010-01-02,Herbal Tea,Mint,Decaf
3739,903,Texas,South,Major Market,106,144,243,38,5,2010-01-02,Espresso,Caffe Mocha,Regular
3740,909,California,West,Major Market,-27,28,132,55,1,2010-01-02,Coffee,Amaretto,Regular
3741,916,California,West,Major Market,26,169,290,143,5,2010-01-02,Espresso,Caffe Mocha,Regular
3742,917,New York,East,Major Market,245,387,645,142,2,2010-01-02,Coffee,Columbian,Regular
3743,918,Oklahoma,South,Small Market,29,56,100,27,2,2010-01-02,Coffee,Columbian,Regular
3744,918,Oklahoma,South,Small Market,17,34,56,17,5,2010-01-02,Espresso,Caffe Mocha,Regular
3745,918,Oklahoma,South,Small Market,11,65,118,54,8,2010-01-02,Herbal Tea,Chamomile,Decaf
3746,920,Wisconsin,Central,Small Market,15,128,220,113,2,2010-01-02,Coffee,Columbian,Regular
3747,920,Wisconsin,Central,Small Market,41,81,137,40,11,2010-01-02,Tea,Darjeeling,Regular
3748,937,Ohio,Central,Major Market,33,80,140,47,1,2010-01-02,Coffee,Amaretto,Regular
3749,949,California,West,Major Market,100,137,232,37,8,2010-01-02,Herbal Tea,Chamomile,Decaf
3750,951,California,West,Major Market,202,311,545,109,6,2010-01-02,Espresso,Decaf Espresso,Decaf
3751,956,Texas,South,Major Market,80,112,189,32,6,2010-01-02,Espresso,Decaf Espresso,Decaf
3752,959,Connecticut,East,Small Market,121,195,325,74,2,2010-01-02,Coffee,Columbian,Regular
3753,970,Colorado,Central,Major Market,30,56,100,26,13,2010-01-02,Tea,Green Tea,Regular
3754,970,Colorado,Central,Major Market,80,112,189,32,5,2010-01-02,Espresso,Caffe Mocha,Regular
3755,970,Colorado,Central,Major Market,99,170,340,71,8,2010-01-02,Herbal Tea,Chamomile,Decaf
3756,970,Colorado,Central,Major Market,-3,75,129,78,9,2010-01-02,Herbal Tea,Lemon,Decaf
3757,971,Oregon,West,Small Market,-4,75,129,79,1,2010-01-02,Coffee,Amaretto,Regular
3758,971,Oregon,West,Small Market,38,76,128,38,3,2010-01-02,Coffee,Decaf Irish Cream,Decaf
3759,971,Oregon,West,Small Market,99,170,340,71,6,2010-01-02,Espresso,Decaf Espresso,Decaf
3760,971,Oregon,West,Small Market,28,48,81,20,8,2010-01-02,Herbal Tea,Chamomile,Decaf
3761,971,Oregon,West,Small Market,62,120,200,58,12,2010-01-02,Tea,Earl Grey,Regular
3762,972,Texas,South,Major Market,164,252,465,88,2,2010-01-02,Coffee,Columbian,Regular
3763,978,Massachusetts,East,Major Market,17,34,56,17,13,2010-01-02,Tea,Green Tea,Regular
3764,978,Massachusetts,East,Major Market,28,48,80,20,11,2010-01-02,Tea,Darjeeling,Regular
3765,985,Louisiana,South,Small Market,41,81,137,40,6,2010-01-02,Espresso,Decaf Espresso,Decaf
3766,203,Connecticut,East,Small Market,39,104,189,65,9,2010-01-03,Herbal Tea,Lemon,Decaf
3767,203,Connecticut,East,Small Market,46,89,163,43,10,2010-01-03,Herbal Tea,Mint,Decaf
3768,206,Washington,West,Small Market,48,89,150,41,2,2010-01-03,Coffee,Columbian,Regular
3769,206,Washington,West,Small Market,16,132,227,116,3,2010-01-03,Coffee,Decaf Irish Cream,Decaf
3770,206,Washington,West,Small Market,0,87,150,87,13,2010-01-03,Tea,Green Tea,Regular
3771,206,Washington,West,Small Market,115,186,309,71,8,2010-01-03,Herbal Tea,Chamomile,Decaf
3772,206,Washington,West,Small Market,62,105,167,43,11,2010-01-03,Tea,Darjeeling,Regular
3773,213,California,West,Major Market,165,253,467,88,9,2010-01-03,Herbal Tea,Lemon,Decaf
3774,214,Texas,South,Major Market,70,109,193,39,3,2010-01-03,Coffee,Decaf Irish Cream,Decaf
3775,214,Texas,South,Major Market,31,77,134,46,8,2010-01-03,Herbal Tea,Chamomile,Decaf
3776,217,Illinois,Central,Major Market,119,213,367,94,2,2010-01-03,Coffee,Columbian,Regular
3777,224,Illinois,Central,Major Market,91,126,213,35,8,2010-01-03,Herbal Tea,Chamomile,Decaf
3778,225,Louisiana,South,Small Market,29,49,82,20,2,2010-01-03,Coffee,Columbian,Regular
3779,234,Ohio,Central,Major Market,15,71,129,56,6,2010-01-03,Espresso,Decaf Espresso,Decaf
3780,234,Ohio,Central,Major Market,15,32,53,17,8,2010-01-03,Herbal Tea,Chamomile,Decaf
3781,253,Washington,West,Small Market,12,66,120,54,5,2010-01-03,Espresso,Caffe Mocha,Regular
3782,253,Washington,West,Small Market,38,77,129,39,12,2010-01-03,Tea,Earl Grey,Regular
3783,253,Washington,West,Small Market,35,63,112,28,4,2010-01-03,Espresso,Caffe Latte,Regular
3784,262,Wisconsin,Central,Small Market,13,66,120,53,1,2010-01-03,Coffee,Amaretto,Regular
3785,262,Wisconsin,Central,Small Market,17,132,227,115,2,2010-01-03,Coffee,Columbian,Regular
3786,262,Wisconsin,Central,Small Market,63,105,167,42,8,2010-01-03,Herbal Tea,Chamomile,Decaf
3787,281,Texas,South,Major Market,35,72,121,37,9,2010-01-03,Herbal Tea,Lemon,Decaf
3788,303,Colorado,Central,Major Market,32,73,135,41,12,2010-01-03,Tea,Earl Grey,Regular
3789,312,Illinois,Central,Major Market,211,324,567,113,5,2010-01-03,Espresso,Caffe Mocha,Regular
3790,315,New York,East,Major Market,91,126,213,35,12,2010-01-03,Tea,Earl Grey,Regular
3791,318,Louisiana,South,Small Market,47,72,121,25,3,2010-01-03,Coffee,Decaf Irish Cream,Decaf
3792,318,Louisiana,South,Small Market,63,105,167,42,5,2010-01-03,Espresso,Caffe Mocha,Regular
3793,318,Louisiana,South,Small Market,39,104,189,65,9,2010-01-03,Herbal Tea,Lemon,Decaf
3794,318,Louisiana,South,Small Market,1,87,150,86,4,2010-01-03,Espresso,Caffe Latte,Regular
3795,319,Iowa,Central,Small Market,102,158,267,56,9,2010-01-03,Herbal Tea,Lemon,Decaf
3796,321,Florida,East,Major Market,74,125,214,51,3,2010-01-03,Coffee,Decaf Irish Cream,Decaf
3797,323,California,West,Major Market,27,173,298,146,5,2010-01-03,Espresso,Caffe Mocha,Regular
3798,325,Texas,South,Major Market,54,108,180,54,4,2010-01-03,Espresso,Caffe Latte,Regular
3799,337,Louisiana,South,Small Market,34,62,110,28,8,2010-01-03,Herbal Tea,Chamomile,Decaf
3800,360,Washington,West,Small Market,29,49,82,20,9,2010-01-03,Herbal Tea,Lemon,Decaf
3801,405,Oklahoma,South,Small Market,27,47,79,20,3,2010-01-03,Coffee,Decaf Irish Cream,Decaf
3802,405,Oklahoma,South,Small Market,17,132,227,115,9,2010-01-03,Herbal Tea,Lemon,Decaf
3803,405,Oklahoma,South,Small Market,74,125,214,51,4,2010-01-03,Espresso,Caffe Latte,Regular
3804,414,Wisconsin,Central,Small Market,55,108,188,53,3,2010-01-03,Coffee,Decaf Irish Cream,Decaf
3805,414,Wisconsin,Central,Small Market,38,77,129,39,11,2010-01-03,Tea,Darjeeling,Regular
3806,415,California,West,Major Market,54,108,180,54,13,2010-01-03,Tea,Green Tea,Regular
3807,415,California,West,Major Market,91,126,213,35,11,2010-01-03,Tea,Darjeeling,Regular
3808,417,Missouri,Central,Small Market,11,49,85,38,11,2010-01-03,Tea,Darjeeling,Regular
3809,417,Missouri,Central,Small Market,-3,42,75,45,12,2010-01-03,Tea,Earl Grey,Regular
3810,425,Washington,West,Small Market,40,84,155,44,6,2010-01-03,Espresso,Decaf Espresso,Decaf
3811,435,Utah,West,Small Market,45,89,163,44,1,2010-01-03,Coffee,Amaretto,Regular
3812,435,Utah,West,Small Market,38,104,189,66,3,2010-01-03,Coffee,Decaf Irish Cream,Decaf
3813,435,Utah,West,Small Market,-4,42,75,46,13,2010-01-03,Tea,Green Tea,Regular
3814,435,Utah,West,Small Market,47,72,121,25,6,2010-01-03,Espresso,Decaf Espresso,Decaf
3815,435,Utah,West,Small Market,28,64,107,36,8,2010-01-03,Herbal Tea,Chamomile,Decaf
3816,435,Utah,West,Small Market,26,72,119,46,9,2010-01-03,Herbal Tea,Lemon,Decaf
3817,435,Utah,West,Small Market,10,49,85,39,12,2010-01-03,Tea,Earl Grey,Regular
3818,435,Utah,West,Small Market,45,70,118,25,4,2010-01-03,Espresso,Caffe Latte,Regular
3819,475,Connecticut,East,Small Market,114,186,309,72,2,2010-01-03,Coffee,Columbian,Regular
3820,503,Oregon,West,Small Market,-3,73,125,76,1,2010-01-03,Coffee,Amaretto,Regular
3821,503,Oregon,West,Small Market,24,87,149,63,2,2010-01-03,Coffee,Columbian,Regular
3822,503,Oregon,West,Small Market,34,72,121,38,3,2010-01-03,Coffee,Decaf Irish Cream,Decaf
3823,503,Oregon,West,Small Market,68,126,210,58,12,2010-01-03,Tea,Earl Grey,Regular
3824,504,Louisiana,South,Small Market,38,77,129,39,6,2010-01-03,Espresso,Decaf Espresso,Decaf
3825,505,New Mexico,South,Small Market,26,72,119,46,2,2010-01-03,Coffee,Columbian,Regular
3826,505,New Mexico,South,Small Market,-33,18,106,51,3,2010-01-03,Coffee,Decaf Irish Cream,Decaf
3827,505,New Mexico,South,Small Market,-7,63,107,70,5,2010-01-03,Espresso,Caffe Mocha,Regular
3828,505,New Mexico,South,Small Market,11,49,85,38,6,2010-01-03,Espresso,Decaf Espresso,Decaf
3829,505,New Mexico,South,Small Market,10,27,45,17,8,2010-01-03,Herbal Tea,Chamomile,Decaf
3830,505,New Mexico,South,Small Market,5,35,63,30,9,2010-01-03,Herbal Tea,Lemon,Decaf
3831,505,New Mexico,South,Small Market,-3,42,75,45,4,2010-01-03,Espresso,Caffe Latte,Regular
3832,508,Massachusetts,East,Major Market,-4,73,125,77,5,2010-01-03,Espresso,Caffe Mocha,Regular
3833,508,Massachusetts,East,Major Market,16,71,129,55,9,2010-01-03,Herbal Tea,Lemon,Decaf
3834,508,Massachusetts,East,Major Market,94,163,325,69,7,2010-01-03,Espresso,Regular Espresso,Regular
3835,513,Ohio,Central,Major Market,-4,73,125,77,3,2010-01-03,Coffee,Decaf Irish Cream,Decaf
3836,513,Ohio,Central,Major Market,94,163,325,69,5,2010-01-03,Espresso,Caffe Mocha,Regular
3837,513,Ohio,Central,Major Market,68,126,210,58,11,2010-01-03,Tea,Darjeeling,Regular
3838,513,Ohio,Central,Major Market,74,125,214,51,12,2010-01-03,Tea,Earl Grey,Regular
3839,515,Iowa,Central,Small Market,148,239,478,91,11,2010-01-03,Tea,Darjeeling,Regular
3840,515,Iowa,Central,Small Market,175,301,546,126,12,2010-01-03,Tea,Earl Grey,Regular
3841,516,New York,East,Major Market,141,268,513,127,9,2010-01-03,Herbal Tea,Lemon,Decaf
3842,518,New York,East,Major Market,83,117,198,34,13,2010-01-03,Tea,Green Tea,Regular
3843,541,Oregon,West,Small Market,74,125,214,51,13,2010-01-03,Tea,Green Tea,Regular
3844,541,Oregon,West,Small Market,33,55,92,22,8,2010-01-03,Herbal Tea,Chamomile,Decaf
3845,541,Oregon,West,Small Market,15,71,129,56,4,2010-01-03,Espresso,Caffe Latte,Regular
3846,561,Florida,East,Major Market,67,126,210,59,2,2010-01-03,Coffee,Columbian,Regular
3847,562,California,West,Major Market,101,139,234,38,8,2010-01-03,Herbal Tea,Chamomile,Decaf
3848,562,California,West,Major Market,69,109,193,40,10,2010-01-03,Herbal Tea,Mint,Decaf
3849,563,Iowa,Central,Small Market,12,31,54,19,3,2010-01-03,Coffee,Decaf Irish Cream,Decaf
3850,563,Iowa,Central,Small Market,32,43,43,11,6,2010-01-03,Espresso,Decaf Espresso,Decaf
3851,573,Missouri,Central,Small Market,39,104,189,65,2,2010-01-03,Coffee,Columbian,Regular
3852,573,Missouri,Central,Small Market,45,89,163,44,3,2010-01-03,Coffee,Decaf Irish Cream,Decaf
3853,573,Missouri,Central,Small Market,-4,42,75,46,13,2010-01-03,Tea,Green Tea,Regular
3854,573,Missouri,Central,Small Market,47,72,121,25,5,2010-01-03,Espresso,Caffe Mocha,Regular
3855,580,Oklahoma,South,Small Market,68,126,210,58,6,2010-01-03,Espresso,Decaf Espresso,Decaf
3856,580,Oklahoma,South,Small Market,13,66,120,53,8,2010-01-03,Herbal Tea,Chamomile,Decaf
3857,603,New Hampshire,East,Small Market,29,64,107,35,1,2010-01-03,Coffee,Amaretto,Regular
3858,603,New Hampshire,East,Small Market,26,72,119,46,2,2010-01-03,Coffee,Columbian,Regular
3859,603,New Hampshire,East,Small Market,32,43,43,11,13,2010-01-03,Tea,Green Tea,Regular
3860,603,New Hampshire,East,Small Market,-7,63,107,70,5,2010-01-03,Espresso,Caffe Mocha,Regular
3861,603,New Hampshire,East,Small Market,-3,42,75,45,9,2010-01-03,Herbal Tea,Lemon,Decaf
3862,603,New Hampshire,East,Small Market,11,27,45,16,11,2010-01-03,Tea,Darjeeling,Regular
3863,603,New Hampshire,East,Small Market,-4,42,75,46,7,2010-01-03,Espresso,Regular Espresso,Regular
3864,607,New York,East,Major Market,-208,-62,63,146,5,2010-01-03,Espresso,Caffe Mocha,Regular
3865,630,Illinois,Central,Major Market,102,158,267,56,3,2010-01-03,Coffee,Decaf Irish Cream,Decaf
3866,630,Illinois,Central,Major Market,70,109,193,39,9,2010-01-03,Herbal Tea,Lemon,Decaf
3867,636,Missouri,Central,Small Market,-32,18,106,50,9,2010-01-03,Herbal Tea,Lemon,Decaf
3868,641,Iowa,Central,Small Market,6,35,63,29,2,2010-01-03,Coffee,Columbian,Regular
3869,641,Iowa,Central,Small Market,212,324,567,112,8,2010-01-03,Herbal Tea,Chamomile,Decaf
3870,650,California,West,Major Market,-121,-27,127,94,3,2010-01-03,Coffee,Decaf Irish Cream,Decaf
3871,660,Missouri,Central,Small Market,45,70,118,25,6,2010-01-03,Espresso,Decaf Espresso,Decaf
3872,702,Nevada,West,Small Market,-4,42,75,46,2,2010-01-03,Coffee,Columbian,Regular
3873,702,Nevada,West,Small Market,6,35,63,29,3,2010-01-03,Coffee,Decaf Irish Cream,Decaf
3874,702,Nevada,West,Small Market,119,213,367,94,9,2010-01-03,Herbal Tea,Lemon,Decaf
3875,702,Nevada,West,Small Market,102,158,267,56,10,2010-01-03,Herbal Tea,Mint,Decaf
3876,702,Nevada,West,Small Market,212,324,567,112,11,2010-01-03,Tea,Darjeeling,Regular
3877,702,Nevada,West,Small Market,148,239,478,91,12,2010-01-03,Tea,Earl Grey,Regular
3878,707,California,West,Major Market,259,405,675,146,2,2010-01-03,Coffee,Columbian,Regular
3879,712,Iowa,Central,Small Market,10,27,45,17,1,2010-01-03,Coffee,Amaretto,Regular
3880,712,Iowa,Central,Small Market,9,25,41,16,5,2010-01-03,Espresso,Caffe Mocha,Regular
3881,715,Wisconsin,Central,Small Market,41,84,155,43,5,2010-01-03,Espresso,Caffe Mocha,Regular
3882,715,Wisconsin,Central,Small Market,34,63,112,29,6,2010-01-03,Espresso,Decaf Espresso,Decaf
3883,715,Wisconsin,Central,Small Market,47,72,121,25,9,2010-01-03,Herbal Tea,Lemon,Decaf
3884,716,New York,East,Major Market,102,139,234,37,11,2010-01-03,Tea,Darjeeling,Regular
3885,718,New York,East,Major Market,259,405,675,146,2,2010-01-03,Coffee,Columbian,Regular
3886,718,New York,East,Major Market,194,284,523,90,7,2010-01-03,Espresso,Regular Espresso,Regular
3887,719,Colorado,Central,Major Market,84,117,198,33,5,2010-01-03,Espresso,Caffe Mocha,Regular
3888,719,Colorado,Central,Major Market,94,163,325,69,8,2010-01-03,Herbal Tea,Chamomile,Decaf
3889,720,Colorado,Central,Major Market,90,126,213,36,1,2010-01-03,Coffee,Amaretto,Regular
3890,720,Colorado,Central,Major Market,101,139,234,38,3,2010-01-03,Coffee,Decaf Irish Cream,Decaf
3891,720,Colorado,Central,Major Market,29,55,98,26,13,2010-01-03,Tea,Green Tea,Regular
3892,720,Colorado,Central,Major Market,31,77,134,46,10,2010-01-03,Herbal Tea,Mint,Decaf
3893,740,Ohio,Central,Major Market,35,72,121,37,2,2010-01-03,Coffee,Columbian,Regular
3894,740,Ohio,Central,Major Market,28,47,79,19,9,2010-01-03,Herbal Tea,Lemon,Decaf
3895,760,California,West,Major Market,149,239,478,90,4,2010-01-03,Espresso,Caffe Latte,Regular
3896,772,Florida,East,Major Market,12,66,120,54,9,2010-01-03,Herbal Tea,Lemon,Decaf
3897,773,Illinois,Central,Major Market,148,239,478,91,6,2010-01-03,Espresso,Decaf Espresso,Decaf
3898,773,Illinois,Central,Major Market,102,139,234,37,10,2010-01-03,Herbal Tea,Mint,Decaf
3899,773,Illinois,Central,Major Market,53,108,180,55,12,2010-01-03,Tea,Earl Grey,Regular
3900,775,Nevada,West,Small Market,-340,-245,32,127,13,2010-01-03,Tea,Green Tea,Regular
3901,775,Nevada,West,Small Market,10,27,45,17,5,2010-01-03,Espresso,Caffe Mocha,Regular
3902,775,Nevada,West,Small Market,10,25,41,15,6,2010-01-03,Espresso,Decaf Espresso,Decaf
3903,775,Nevada,West,Small Market,27,173,298,146,8,2010-01-03,Herbal Tea,Chamomile,Decaf
3904,775,Nevada,West,Small Market,31,43,43,12,4,2010-01-03,Espresso,Caffe Latte,Regular
3905,801,Utah,West,Small Market,26,71,124,45,2,2010-01-03,Coffee,Columbian,Regular
3906,801,Utah,West,Small Market,34,62,110,28,5,2010-01-03,Espresso,Caffe Mocha,Regular
3907,801,Utah,West,Small Market,-32,18,106,50,10,2010-01-03,Herbal Tea,Mint,Decaf
3908,801,Utah,West,Small Market,-7,63,107,70,11,2010-01-03,Tea,Darjeeling,Regular
3909,813,Florida,East,Major Market,47,72,121,25,13,2010-01-03,Tea,Green Tea,Regular
3910,813,Florida,East,Major Market,40,84,155,44,10,2010-01-03,Herbal Tea,Mint,Decaf
3911,815,Illinois,Central,Major Market,84,117,198,33,11,2010-01-03,Tea,Darjeeling,Regular
3912,816,Missouri,Central,Small Market,-6,63,107,69,8,2010-01-03,Herbal Tea,Chamomile,Decaf
